Case,Activity,Timestamp,Resource,System
1493,Make decision,2023-12-25 17:34:53.509,Manager-000002,System2
1493,Make decision,2023-12-25 18:31:24.765,Manager-000003,System2
1494,Make decision,2023-12-25 16:26:41.954,Manager-000003,System2
1495,Make decision,2023-12-25 17:12:32.854,Manager-000005,System2
1495,Make decision,2023-12-25 18:12:11.647,Manager-000005,System2
1495,Make decision,2023-12-25 19:21:40.341,Manager-000004,System2
1496,Make decision,2023-12-25 17:19:37.155,Manager-000002,System2
1497,Make decision,2023-12-25 23:53:47.691,Manager-000005,System2
1498,Make decision,2023-12-25 23:28:18.620,Manager-000001,System2
1499,Make decision,2023-12-26 05:36:05.134,Manager-000003,System2
1500,Make decision,2023-12-26 06:21:22.776,Manager-000004,System2
1501,Make decision,2023-12-26 06:39:35.407,Manager-000002,System2
1501,Make decision,2023-12-26 08:15:58.063,Manager-000004,System2
1502,Make decision,2023-12-26 06:39:58.299,Manager-000005,System2
1503,Make decision,2023-12-26 07:22:16.409,Manager-000002,System2
1504,Make decision,2023-12-26 07:50:52.779,Manager-000002,System2
0,Notify accept,2023-09-29 09:16:37.243,Manager-000003,System2
1,Notify accept,2023-09-29 09:35:56.908,Manager-000005,System2
2,Notify accept,2023-09-29 09:37:36.568,Manager-000006,System2
4,Notify accept,2023-09-29 13:20:24.260,Manager-000002,System2
5,Notify accept,2023-09-29 12:13:00.166,Manager-000004,System2
6,Notify accept,2023-09-29 13:46:40.377,Manager-000004,System2
7,Notify accept,2023-09-29 13:39:56.417,Manager-000006,System2
8,Notify accept,2023-09-29 14:36:15.619,Manager-000005,System2
10,Notify accept,2023-09-29 15:22:31.725,Manager-000004,System2
12,Notify accept,2023-09-29 17:13:45.470,Manager-000005,System2
16,Notify accept,2023-09-29 18:49:29.967,Manager-000002,System2
18,Notify accept,2023-09-29 18:38:19.445,Manager-000005,System2
19,Notify accept,2023-09-29 20:57:54.098,Manager-000004,System2
20,Notify accept,2023-09-29 20:41:11.134,Manager-000001,System2
23,Notify accept,2023-09-30 01:31:32.510,Manager-000006,System2
24,Notify accept,2023-10-02 02:19:56.113,Manager-000002,System2
25,Notify accept,2023-10-02 02:47:25.777,Manager-000001,System2
27,Notify accept,2023-10-02 04:09:21.023,Manager-000001,System2
28,Notify accept,2023-10-02 04:21:12.631,Manager-000001,System2
29,Notify accept,2023-10-02 05:51:12.013,Manager-000006,System2
30,Notify accept,2023-10-02 07:28:17.295,Manager-000001,System2
32,Notify accept,2023-10-02 07:18:17.428,Manager-000005,System2
33,Notify accept,2023-10-02 08:17:10.626,Manager-000006,System2
34,Notify accept,2023-10-02 11:51:27.177,Manager-000005,System2
36,Notify accept,2023-10-02 14:39:44.970,Manager-000004,System2
37,Notify accept,2023-10-02 14:13:21.042,Manager-000001,System2
38,Notify accept,2023-10-02 15:11:47.688,Manager-000001,System2
39,Notify accept,2023-10-02 16:18:53.473,Manager-000001,System2
41,Notify accept,2023-10-02 18:50:30.119,Manager-000004,System2
42,Notify accept,2023-10-02 19:57:11.601,Manager-000001,System2
44,Notify accept,2023-10-02 20:51:44.686,Manager-000003,System2
45,Notify accept,2023-10-02 21:36:32.746,Manager-000003,System2
46,Notify accept,2023-10-02 21:04:00.031,Manager-000002,System2
50,Notify accept,2023-10-02 23:28:14.793,Manager-000003,System2
54,Notify accept,2023-10-03 02:02:06.459,Manager-000002,System2
55,Notify accept,2023-10-03 02:05:17.376,Manager-000004,System2
56,Notify accept,2023-10-03 02:21:47.151,Manager-000002,System2
57,Notify accept,2023-10-03 03:25:59.935,Manager-000002,System2
58,Notify accept,2023-10-03 08:13:21.682,Manager-000002,System2
59,Notify accept,2023-10-03 08:04:24.800,Manager-000002,System2
60,Notify accept,2023-10-03 07:43:32.563,Manager-000006,System2
61,Notify accept,2023-10-03 07:31:11.094,Manager-000005,System2
63,Notify accept,2023-10-03 10:11:30.263,Manager-000006,System2
65,Notify accept,2023-10-03 13:41:50.466,Manager-000006,System2
68,Notify accept,2023-10-03 18:16:06.088,Manager-000003,System2
69,Notify accept,2023-10-03 18:30:17.155,Manager-000006,System2
72,Notify accept,2023-10-03 23:20:10.855,Manager-000004,System2
74,Notify accept,2023-10-04 01:02:27.486,Manager-000002,System2
77,Notify accept,2023-10-04 01:36:08.881,Manager-000001,System2
78,Notify accept,2023-10-04 01:32:12.562,Manager-000005,System2
79,Notify accept,2023-10-04 02:17:50.807,Manager-000006,System2
82,Notify accept,2023-10-04 05:03:57.035,Manager-000006,System2
83,Notify accept,2023-10-04 05:21:07.409,Manager-000002,System2
85,Notify accept,2023-10-04 06:41:16.787,Manager-000006,System2
86,Notify accept,2023-10-04 06:32:40.370,Manager-000001,System2
87,Notify accept,2023-10-04 06:12:15.461,Manager-000001,System2
90,Notify accept,2023-10-04 07:17:39.985,Manager-000006,System2
91,Notify accept,2023-10-04 07:49:34.785,Manager-000005,System2
92,Notify accept,2023-10-04 08:47:22.589,Manager-000002,System2
94,Notify accept,2023-10-04 11:27:53.346,Manager-000002,System2
95,Notify accept,2023-10-04 12:47:40.526,Manager-000002,System2
96,Notify accept,2023-10-04 14:32:55.284,Manager-000002,System2
97,Notify accept,2023-10-04 15:03:50.389,Manager-000003,System2
98,Notify accept,2023-10-04 19:18:25.525,Manager-000001,System2
99,Notify accept,2023-10-04 20:57:00.615,Manager-000004,System2
105,Notify accept,2023-10-05 00:27:00.323,Manager-000002,System2
106,Notify accept,2023-10-05 00:34:39.506,Manager-000001,System2
107,Notify accept,2023-10-04 23:51:09.136,Manager-000004,System2
109,Notify accept,2023-10-05 01:00:47.815,Manager-000005,System2
110,Notify accept,2023-10-05 01:35:08.356,Manager-000002,System2
111,Notify accept,2023-10-05 03:01:12.000,Manager-000004,System2
113,Notify accept,2023-10-05 03:56:16.995,Manager-000001,System2
114,Notify accept,2023-10-05 03:35:55.987,Manager-000005,System2
115,Notify accept,2023-10-05 07:30:31.452,Manager-000001,System2
116,Notify accept,2023-10-05 07:28:17.196,Manager-000002,System2
118,Notify accept,2023-10-05 10:49:40.823,Manager-000006,System2
120,Notify accept,2023-10-05 12:34:29.491,Manager-000002,System2
122,Notify accept,2023-10-05 13:58:43.150,Manager-000002,System2
123,Notify accept,2023-10-05 14:28:44.759,Manager-000001,System2
124,Notify accept,2023-10-05 16:14:51.331,Manager-000003,System2
126,Notify accept,2023-10-05 19:20:36.198,Manager-000005,System2
127,Notify accept,2023-10-05 19:43:20.862,Manager-000004,System2
128,Notify accept,2023-10-05 21:49:45.553,Manager-000004,System2
129,Notify accept,2023-10-05 22:02:30.722,Manager-000005,System2
130,Notify accept,2023-10-06 01:29:27.695,Manager-000003,System2
133,Notify accept,2023-10-06 03:19:07.489,Manager-000005,System2
136,Notify accept,2023-10-06 05:33:16.321,Manager-000005,System2
138,Notify accept,2023-10-06 08:53:25.043,Manager-000002,System2
139,Notify accept,2023-10-06 10:42:10.691,Manager-000001,System2
140,Notify accept,2023-10-06 14:37:08.091,Manager-000006,System2
143,Notify accept,2023-10-06 19:43:47.063,Manager-000001,System2
145,Notify accept,2023-10-06 23:19:10.868,Manager-000001,System2
147,Notify accept,2023-10-07 00:38:09.091,Manager-000003,System2
148,Notify accept,2023-10-07 00:47:35.687,Manager-000005,System2
149,Notify accept,2023-10-07 01:28:54.608,Manager-000005,System2
150,Notify accept,2023-10-09 03:50:21.333,Manager-000002,System2
153,Notify accept,2023-10-09 05:46:40.913,Manager-000002,System2
154,Notify accept,2023-10-09 04:02:02.883,Manager-000003,System2
156,Notify accept,2023-10-09 07:25:44.862,Manager-000001,System2
157,Notify accept,2023-10-09 08:45:30.608,Manager-000002,System2
159,Notify accept,2023-10-09 12:18:41.572,Manager-000005,System2
161,Notify accept,2023-10-09 13:08:44.012,Manager-000001,System2
162,Notify accept,2023-10-09 14:04:08.313,Manager-000005,System2
163,Notify accept,2023-10-09 14:54:06.565,Manager-000001,System2
165,Notify accept,2023-10-09 17:26:36.279,Manager-000004,System2
166,Notify accept,2023-10-09 15:49:20.980,Manager-000002,System2
167,Notify accept,2023-10-09 16:36:05.396,Manager-000003,System2
169,Notify accept,2023-10-09 16:20:09.815,Manager-000001,System2
170,Notify accept,2023-10-09 17:42:50.086,Manager-000003,System2
172,Notify accept,2023-10-09 17:55:54.619,Manager-000004,System2
173,Notify accept,2023-10-09 21:54:17.334,Manager-000004,System2
175,Notify accept,2023-10-10 00:43:55.248,Manager-000001,System2
176,Notify accept,2023-10-10 01:21:19.979,Manager-000004,System2
177,Notify accept,2023-10-10 00:59:40.683,Manager-000006,System2
178,Notify accept,2023-10-10 01:43:57.698,Manager-000001,System2
180,Notify accept,2023-10-10 02:44:36.716,Manager-000002,System2
184,Notify accept,2023-10-10 05:16:37.600,Manager-000003,System2
185,Notify accept,2023-10-10 04:07:17.591,Manager-000006,System2
186,Notify accept,2023-10-10 05:52:59.322,Manager-000006,System2
191,Notify accept,2023-10-10 09:03:43.865,Manager-000004,System2
192,Notify accept,2023-10-10 11:15:54.660,Manager-000006,System2
193,Notify accept,2023-10-10 08:41:52.616,Manager-000006,System2
194,Notify accept,2023-10-10 12:06:04.642,Manager-000006,System2
195,Notify accept,2023-10-10 12:38:51.576,Manager-000005,System2
197,Notify accept,2023-10-10 13:17:14.696,Manager-000003,System2
198,Notify accept,2023-10-10 13:54:38.019,Manager-000006,System2
199,Notify accept,2023-10-10 16:46:38.552,Manager-000006,System2
201,Notify accept,2023-10-10 15:05:14.860,Manager-000002,System2
203,Notify accept,2023-10-10 18:26:45.200,Manager-000001,System2
204,Notify accept,2023-10-10 17:40:36.018,Manager-000006,System2
205,Notify accept,2023-10-10 21:17:50.695,Manager-000002,System2
206,Notify accept,2023-10-10 20:22:41.906,Manager-000005,System2
207,Notify accept,2023-10-10 20:50:03.430,Manager-000006,System2
209,Notify accept,2023-10-10 23:31:00.744,Manager-000006,System2
210,Notify accept,2023-10-10 21:04:16.326,Manager-000006,System2
213,Notify accept,2023-10-10 23:55:28.800,Manager-000005,System2
215,Notify accept,2023-10-11 01:26:01.619,Manager-000003,System2
216,Notify accept,2023-10-11 01:03:36.522,Manager-000001,System2
218,Notify accept,2023-10-11 01:46:39.511,Manager-000004,System2
220,Notify accept,2023-10-11 06:43:12.683,Manager-000006,System2
223,Notify accept,2023-10-11 09:06:21.079,Manager-000001,System2
225,Notify accept,2023-10-11 10:08:23.089,Manager-000006,System2
226,Notify accept,2023-10-11 13:39:48.333,Manager-000002,System2
227,Notify accept,2023-10-11 13:36:45.013,Manager-000004,System2
228,Notify accept,2023-10-11 16:38:00.811,Manager-000002,System2
229,Notify accept,2023-10-11 15:23:54.052,Manager-000006,System2
235,Notify accept,2023-10-11 19:46:23.275,Manager-000001,System2
236,Notify accept,2023-10-11 19:40:11.697,Manager-000002,System2
237,Notify accept,2023-10-11 21:14:55.191,Manager-000005,System2
238,Notify accept,2023-10-11 23:56:32.227,Manager-000002,System2
241,Notify accept,2023-10-12 06:47:18.639,Manager-000004,System2
242,Notify accept,2023-10-12 07:50:38.302,Manager-000001,System2
243,Notify accept,2023-10-12 08:44:05.685,Manager-000006,System2
245,Notify accept,2023-10-12 07:55:46.221,Manager-000002,System2
246,Notify accept,2023-10-12 09:37:03.730,Manager-000005,System2
247,Notify accept,2023-10-12 13:02:00.548,Manager-000003,System2
249,Notify accept,2023-10-12 10:41:18.804,Manager-000005,System2
250,Notify accept,2023-10-12 12:35:13.925,Manager-000002,System2
251,Notify accept,2023-10-12 16:24:42.023,Manager-000006,System2
252,Notify accept,2023-10-12 17:06:59.719,Manager-000001,System2
255,Notify accept,2023-10-12 17:44:44.494,Manager-000002,System2
257,Notify accept,2023-10-12 18:31:02.633,Manager-000006,System2
258,Notify accept,2023-10-12 20:58:04.086,Manager-000002,System2
260,Notify accept,2023-10-12 20:06:29.071,Manager-000001,System2
262,Notify accept,2023-10-12 20:24:25.093,Manager-000002,System2
264,Notify accept,2023-10-12 21:25:50.759,Manager-000001,System2
265,Notify accept,2023-10-13 00:19:40.451,Manager-000005,System2
266,Notify accept,2023-10-13 00:22:37.268,Manager-000006,System2
267,Notify accept,2023-10-13 03:05:25.569,Manager-000001,System2
268,Notify accept,2023-10-13 03:16:53.172,Manager-000003,System2
269,Notify accept,2023-10-13 03:27:15.697,Manager-000002,System2
273,Notify accept,2023-10-13 07:55:52.490,Manager-000003,System2
274,Notify accept,2023-10-13 11:10:56.678,Manager-000001,System2
275,Notify accept,2023-10-13 10:13:10.408,Manager-000002,System2
276,Notify accept,2023-10-13 10:51:21.278,Manager-000005,System2
278,Notify accept,2023-10-13 11:10:43.774,Manager-000003,System2
283,Notify accept,2023-10-13 16:48:08.074,Manager-000003,System2
284,Notify accept,2023-10-13 17:47:08.324,Manager-000001,System2
286,Notify accept,2023-10-13 19:57:16.003,Manager-000002,System2
287,Notify accept,2023-10-13 17:57:39.975,Manager-000004,System2
289,Notify accept,2023-10-13 23:14:05.426,Manager-000004,System2
290,Notify accept,2023-10-13 23:37:16.021,Manager-000002,System2
291,Notify accept,2023-10-16 02:46:09.635,Manager-000006,System2
292,Notify accept,2023-10-16 03:37:53.427,Manager-000001,System2
294,Notify accept,2023-10-16 06:17:28.733,Manager-000003,System2
296,Notify accept,2023-10-16 08:43:01.940,Manager-000001,System2
297,Notify accept,2023-10-16 10:40:47.307,Manager-000003,System2
298,Notify accept,2023-10-16 11:17:35.439,Manager-000006,System2
299,Notify accept,2023-10-16 12:28:32.198,Manager-000001,System2
301,Notify accept,2023-10-16 20:25:36.084,Manager-000004,System2
303,Notify accept,2023-10-16 19:54:39.513,Manager-000003,System2
306,Notify accept,2023-10-16 22:37:53.059,Manager-000004,System2
309,Notify accept,2023-10-17 00:02:06.637,Manager-000006,System2
310,Notify accept,2023-10-17 01:51:07.749,Manager-000003,System2
311,Notify accept,2023-10-17 06:22:59.543,Manager-000002,System2
314,Notify accept,2023-10-17 04:41:51.428,Manager-000003,System2
315,Notify accept,2023-10-17 04:37:05.737,Manager-000002,System2
316,Notify accept,2023-10-17 04:56:43.477,Manager-000001,System2
317,Notify accept,2023-10-17 06:42:42.173,Manager-000006,System2
321,Notify accept,2023-10-17 13:09:57.492,Manager-000002,System2
323,Notify accept,2023-10-17 13:56:35.490,Manager-000004,System2
325,Notify accept,2023-10-17 17:52:48.603,Manager-000001,System2
328,Notify accept,2023-10-17 22:45:43.523,Manager-000004,System2
329,Notify accept,2023-10-18 00:26:52.219,Manager-000001,System2
330,Notify accept,2023-10-18 00:43:21.539,Manager-000001,System2
331,Notify accept,2023-10-18 00:20:50.010,Manager-000006,System2
335,Notify accept,2023-10-18 03:47:36.897,Manager-000005,System2
336,Notify accept,2023-10-18 02:46:56.366,Manager-000002,System2
337,Notify accept,2023-10-18 03:09:34.976,Manager-000005,System2
339,Notify accept,2023-10-18 05:55:57.549,Manager-000006,System2
340,Notify accept,2023-10-18 08:46:58.357,Manager-000003,System2
341,Notify accept,2023-10-18 09:00:45.987,Manager-000001,System2
342,Notify accept,2023-10-18 09:55:11.369,Manager-000006,System2
344,Notify accept,2023-10-18 11:11:21.081,Manager-000003,System2
345,Notify accept,2023-10-18 13:02:30.620,Manager-000002,System2
346,Notify accept,2023-10-18 12:34:00.800,Manager-000004,System2
347,Notify accept,2023-10-18 19:26:10.103,Manager-000005,System2
348,Notify accept,2023-10-18 17:46:00.053,Manager-000005,System2
349,Notify accept,2023-10-18 18:00:50.929,Manager-000004,System2
350,Notify accept,2023-10-18 17:03:22.906,Manager-000005,System2
352,Notify accept,2023-10-18 21:26:31.328,Manager-000001,System2
353,Notify accept,2023-10-18 20:59:23.533,Manager-000004,System2
355,Notify accept,2023-10-18 22:30:45.278,Manager-000001,System2
356,Notify accept,2023-10-19 01:42:18.864,Manager-000003,System2
357,Notify accept,2023-10-19 02:37:14.411,Manager-000004,System2
358,Notify accept,2023-10-19 01:52:07.232,Manager-000006,System2
359,Notify accept,2023-10-19 02:01:32.044,Manager-000002,System2
360,Notify accept,2023-10-19 06:10:11.931,Manager-000001,System2
362,Notify accept,2023-10-19 07:26:00.155,Manager-000004,System2
364,Notify accept,2023-10-19 09:13:09.881,Manager-000003,System2
365,Notify accept,2023-10-19 08:47:46.625,Manager-000001,System2
367,Notify accept,2023-10-19 09:08:23.724,Manager-000001,System2
369,Notify accept,2023-10-19 10:53:35.465,Manager-000001,System2
370,Notify accept,2023-10-19 13:42:44.842,Manager-000001,System2
371,Notify accept,2023-10-19 16:12:09.536,Manager-000001,System2
372,Notify accept,2023-10-19 13:39:42.395,Manager-000002,System2
373,Notify accept,2023-10-19 13:12:12.410,Manager-000002,System2
374,Notify accept,2023-10-19 15:28:23.034,Manager-000005,System2
375,Notify accept,2023-10-19 15:49:43.087,Manager-000004,System2
376,Notify accept,2023-10-19 16:21:05.842,Manager-000002,System2
377,Notify accept,2023-10-19 19:06:36.075,Manager-000003,System2
378,Notify accept,2023-10-19 20:19:56.951,Manager-000003,System2
379,Notify accept,2023-10-19 22:22:57.895,Manager-000002,System2
380,Notify accept,2023-10-19 21:55:31.236,Manager-000005,System2
381,Notify accept,2023-10-19 22:02:38.050,Manager-000002,System2
382,Notify accept,2023-10-19 22:42:42.403,Manager-000004,System2
386,Notify accept,2023-10-19 23:35:52.583,Manager-000004,System2
388,Notify accept,2023-10-19 23:45:00.802,Manager-000003,System2
